species,condition,rhizotron,plant,leaf,date,lenght,width,coef,area
maize,ww,3,L3,L3_10,30/10,0,0,0,"0,00"
maize,ww,3,L3,L3_11,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_1,30/10,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,30/10,"15,5",1,"0,77","11,94"
maize,ww,3,R3,R3_3,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_4,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_5,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_6,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_7,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_8,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_9,30/10,0,0,0,"0,00"
maize,ww,3,R3,R3_10,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_1,30/10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,30/10,"16,9","1,1","0,77","14,31"
maize,ws,4,L4,L4_3,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_4,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_5,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_6,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_7,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_8,30/10,0,0,0,"0,00"
maize,ws,4,L4,L4_9,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_1,30/10,"5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,30/10,"17,6","1,1","0,77","14,91"
maize,ws,4,R4,R4_3,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_4,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_5,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_6,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_7,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_8,30/10,0,0,0,"0,00"
maize,ws,4,R4,R4_9,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_1,30/10,"5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,30/10,15,1,"0,77","11,55"
maize,ww,5,L5,L5_3,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_4,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_5,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_6,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_7,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_8,30/10,0,0,0,"0,00"
maize,ww,5,L5,L5_9,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_1,30/10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,30/10,"16,2","1,1","0,77","13,72"
maize,ww,5,R5,R5_3,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_4,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_5,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_6,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_7,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_8,30/10,0,0,0,"0,00"
maize,ww,5,R5,R5_9,30/10,0,0,0,"0,00"
maize,ws,6,L6,L6_1,30/10,"6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,30/10,"16,5",1,"0,77","12,71"
maize,ws,6,L6,L6_3,30/10,0,0,0,"0,00"
maize,ws,6,L6,L6_4,30/10,0,0,0,"0,00"
maize,ws,6,L6,L6_5,30/10,0,0,0,"0,00"
maize,ws,6,L6,L6_6,30/10,0,0,0,"0,00"
maize,ws,6,L6,L6_7,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_1,30/10,5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,30/10,17,"1,1","0,77","14,40"
maize,ws,6,R6,R6_3,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_4,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_5,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_6,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_7,30/10,0,0,0,"0,00"
maize,ws,6,R6,R6_8,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_1,30/10,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,30/10,"16,3","1,1","0,77","13,81"
maize,ww,7,L7,L7_3,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_4,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_5,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_6,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_7,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_8,30/10,0,0,0,"0,00"
maize,ww,7,L7,L7_9,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_1,30/10,"5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,30/10,"15,4","1,1","0,77","13,04"
maize,ww,7,R7,R7_3,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_4,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_5,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_6,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_7,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_8,30/10,0,0,0,"0,00"
maize,ww,7,R7,R7_9,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_1,30/10,"5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,30/10,"15,6","1,3","0,77","15,62"
maize,ws,8,L8,L8_3,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_4,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_5,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_6,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_7,30/10,0,0,0,"0,00"
maize,ws,8,L8,L8_8,30/10,0,0,0,"0,00"
maize,ws,8,R8,R8_1,30/10,"5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,30/10,"15,3","1,1","0,77","12,96"
maize,ws,8,R8,R8_3,30/10,0,0,0,"0,00"
maize,ws,8,R8,R8_4,30/10,0,0,0,"0,00"
maize,ws,8,R8,R8_5,30/10,0,0,0,"0,00"
maize,ws,8,R8,R8_6,30/10,0,0,0,"0,00"
maize,ws,8,R8,R8_7,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,30/10,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,30/10,"5,8","0,6","0,77","2,68"
sorghum,ws,9,L9,L9_3,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_4,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_5,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_6,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_7,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_10,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_3,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_4,30/10,0,0,0,"0,00"
sorghum,ws,9,L9,L9_4_1,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,30/10,"2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,30/10,6,"0,5","0,77","2,31"
sorghum,ws,9,R9,R9_3,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_4,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_5,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_6,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_10,30/10,0,0,0,"0,00"
sorghum,ws,9,R9,R9_3_1,30/10,0,0,0,0
sorghum,ws,9,R9,R9_4_1,30/10,0,0,0,0
sorghum,ws,9,R9,R9_4_2,30/10,0,0,0,0
sorghum,ww,10,R10,R10_1,30/10,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,30/10,"6,7","0,5","0,77","2,58"
sorghum,ww,10,R10,R10_3,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_6,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_9,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_10,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_11,30/10,0,0,0,0
sorghum,ww,10,R10,R10_4_1,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_2,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_3,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_4_4,30/10,0,0,0,0
sorghum,ww,10,R10,R10_5_1,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5_2,30/10,0,0,0,"0,00"
sorghum,ww,10,R10,R10_5_3,30/10,0,0,0,0
sorghum,ws,11,L11,L11_1,30/10,"1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,30/10,"5,9","0,5","0,77","2,27"
sorghum,ws,11,L11,L11_3,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_5,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_6,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_10,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_11,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_1,30/10,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_2,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,30/10,"2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,30/10,"7,4","0,6","0,77","3,42"
sorghum,ww,12,L12,L12_3,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_6,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_10,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_11,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_12,30/10,0,0,0,0
sorghum,ww,12,L12,L12_3_1,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3_2,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3_3,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_1,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_2,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_3,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_4,30/10,0,0,0,0
sorghum,ww,12,L12,L12_5_1,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_2,30/10,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_3,30/10,0,0,0,0
sorghum,ww,12,L12,L12_6_1,30/10,0,0,0,0
sorghum,ww,12,L12,L12_6_2,30/10,0,0,0,0
sorghum,ws,13,L13,L13_1,30/10,2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,30/10,"6,3","0,5","0,77","2,43"
sorghum,ws,13,L13,L13_3,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_4,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_5,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_6,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,30/10,0,0,0,"0,00"
sorghum,ws,13,L13,L13_10,30/10,0,0,0,0
sorghum,ws,13,R13,R13_1,30/10,"2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,30/10,"5,6","0,5","0,77","2,16"
sorghum,ws,13,R13,R13_3,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_4,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_5,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_6,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,30/10,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,30/10,"2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,30/10,"7,5","0,6","0,77","3,47"
sorghum,ww,14,L14,L14_3,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_9,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_10,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_11,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_12,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_4,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_5,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_5,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_6,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_4,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_5,30/10,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5_1,30/10,0,0,0,0
sorghum,ww,14,L14,L14_4_5,30/10,0,0,0,0
sorghum,ww,14,R14,R14_1,30/10,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,30/10,"5,4","0,4","0,77","1,66"
sorghum,ww,14,R14,R14_3,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_6,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_10,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_11,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_12,30/10,0,0,0,0
sorghum,ww,14,R14,R14_3_1,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3_2,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3_3,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_1,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_2,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_3,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_4,30/10,0,0,0,0
sorghum,ww,14,R14,R14_5_1,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_2,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_3,30/10,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_4,30/10,0,0,0,0
sorghum,ww,14,R14,R14_6_1,30/10,0,0,0,0
sorghum,ww,14,R14,R14_6_1,30/10,0,0,0,0
sorghum,ws,15,L15,L15_1,30/10,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,30/10,"4,1","0,4","0,77","1,26"
sorghum,ws,15,L15,L15_3,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,30/10,0,0,0,"0,00"
sorghum,ws,15,L15,L15_10,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,30/10,"2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,30/10,"6,7","0,5","0,77","2,58"
sorghum,ws,15,R15,R15_3,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_5,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_6,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_7,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_10,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_11,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_4,30/10,0,0,0,0
sorghum,ws,15,R15,R15_3_1,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_5,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_6,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,30/10,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_4,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,30/10,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,30/10,"4,3","0,4","0,77","1,32"
sorghum,ww,16,R16,R16_3,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_7,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_11,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_12,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_5,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_6,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_4,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_5,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_6,30/10,0,0,0,0
sorghum,ww,16,R16,R16_5_1,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_2,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_3,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_4,30/10,0,0,0,0
sorghum,ww,16,R16,R16_6_1,30/10,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6_2,30/10,0,0,0,"0,00"
maize,ww,1,L1,L1_1,01/11,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,01/11,"15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_4,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_5,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_6,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_7,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_8,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_9,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_10,01/11,0,0,0,"0,00"
maize,ww,1,L1,L1_11,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_1,01/11,"5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,01/11,"14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_4,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_5,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_6,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_7,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_8,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_9,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_10,01/11,0,0,0,"0,00"
maize,ww,1,R1,R1_11,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_1,01/11,"4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,01/11,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_4,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_5,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_6,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_7,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_8,01/11,0,0,0,"0,00"
maize,ws,2,L2,L2_9,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_1,01/11,"5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,01/11,16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_4,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_5,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_6,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_7,01/11,0,0,0,"0,00"
maize,ws,2,R2,R2_8,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_1,01/11,5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,01/11,13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_4,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_5,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_6,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_7,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_8,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_9,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_10,01/11,0,0,0,"0,00"
maize,ww,3,L3,L3_11,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_1,01/11,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,01/11,"15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_4,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_5,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_6,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_7,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_8,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_9,01/11,0,0,0,"0,00"
maize,ww,3,R3,R3_10,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_1,01/11,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,01/11,"16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_4,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_5,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_6,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_7,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_8,01/11,0,0,0,"0,00"
maize,ws,4,L4,L4_9,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_1,01/11,"5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,01/11,"17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_4,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_5,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_6,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_7,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_8,01/11,0,0,0,"0,00"
maize,ws,4,R4,R4_9,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_1,01/11,"5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,01/11,"15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_4,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_5,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_6,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_7,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_8,01/11,0,0,0,"0,00"
maize,ww,5,L5,L5_9,01/11,0,0,0,"0,00"
maize,ww,5,R5,R5_1,01/11,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,01/11,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,01/11,0,0,0,"0,00"
