species,condition,rhizotron,plant,leaf,date,height,lenght,width,coef,area
maize,ws,2,L2,L2_2,06/10,18,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,06/10,"34,5",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,06/10,"48,8","37,2","2,2","0,765","62,61"
maize,ws,2,L2,L2_5,06/10,"34,1",18,"2,15","0,765","29,61"
maize,ws,2,L2,L2_6,06/10,"18,8","3,3","0,5","0,765","1,26"
maize,ws,2,L2,L2_7,06/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,06/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,06/10,"8,5","5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,06/10,"23,4",16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,06/10,41,30,"1,5","0,75","33,75"
maize,ws,2,R2,R2_4,06/10,"42,3","32,2","2,4","0,765","59,12"
maize,ws,2,R2,R2_5,06/10,"30,4","10,5","1,9","0,765","15,26"
maize,ws,2,R2,R2_6,06/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_7,06/10,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,06/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,06/10,"7,9",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,06/10,"20,7",13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,06/10,"39,6","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,06/10,"57,2","44,6",2,"0,765","68,24"
maize,ww,3,L3,L3_5,06/10,"44,3","25,7","3,1","0,765","60,95"
maize,ww,3,L3,L3_6,06/10,"25,4","7,5","0,8","0,765","4,59"
maize,ww,3,L3,L3_7,06/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,06/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,06/10,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,06/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,06/10,9,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,06/10,"24,1","15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,06/10,43,"32,2",1,"0,75","24,15"
maize,ww,3,R3,R3_4,06/10,"56,8",40,"2,5","0,765","76,50"
maize,ww,3,R3,R3_5,06/10,"36,3",17,"2,6","0,765","33,81"
maize,ww,3,R3,R3_6,06/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_7,06/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,06/10,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,06/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,06/10,10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,06/10,"25,3","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,06/10,"42,9","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,06/10,"61,6","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_5,06/10,"48,4",29,"3,5","0,765","77,65"
maize,ws,4,L4,L4_6,06/10,"29,6","8,6","1,6","0,765","10,53"
maize,ws,4,L4,L4_7,06/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,06/10,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,06/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,06/10,"9,9","5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,06/10,"25,6","17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,06/10,"45,3","33,2","1,5","0,75","37,35"
maize,ws,4,R4,R4_4,06/10,"61,9","49,8","2,8","0,75","104,58"
maize,ws,4,R4,R4_5,06/10,"48,2",25,"3,6","0,765","68,85"
maize,ws,4,R4,R4_6,06/10,"29,9","8,9","1,5","0,765","10,21"
maize,ws,4,R4,R4_7,06/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,06/10,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,06/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,06/10,"8,8","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,06/10,"23,6","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,06/10,41,"30,1","1,5","0,75","33,86"
maize,ww,5,L5,L5_4,06/10,"57,4","45,1","2,1","0,765","72,45"
maize,ww,5,L5,L5_5,06/10,"44,4",25,"3,3","0,765","63,11"
maize,ww,5,L5,L5_6,06/10,25,"6,2","0,8","0,765","3,79"
maize,ww,5,L5,L5_7,06/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,06/10,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,06/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,06/10,10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,06/10,25,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,06/10,"44,7","33,3","1,3","0,75","32,47"
maize,ww,5,R5,R5_4,06/10,"57,3","43,6","2,4","0,765","80,05"
maize,ww,5,R5,R5_5,06/10,"39,8","20,6","2,9","0,765","45,70"
maize,ww,5,R5,R5_6,06/10,"21,2","3,6","0,4","0,765","1,10"
maize,ww,5,R5,R5_7,06/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,06/10,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,06/10,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,06/10,"10,5","6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,06/10,"25,7","16,6",1,"0,75","12,45"
maize,ws,6,L6,L6_3,06/10,45,33,"1,5","0,75","37,13"
maize,ws,6,L6,L6_4,06/10,59,45,"2,5","0,765","86,06"
maize,ws,6,L6,L6_5,06/10,43,"23,2","3,4","0,765","60,34"
maize,ws,6,L6,L6_6,06/10,"23,9","5,4","0,8","0,765","3,30"
maize,ws,6,L6,L6_7,06/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,06/10,"8,2",5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,06/10,"25,4","16,8","1,1","0,75","13,86"
maize,ws,6,R6,R6_3,06/10,"46,2","34,1","1,1","0,75","28,13"
maize,ws,6,R6,R6_4,06/10,60,"46,2","2,6","0,765","91,89"
maize,ws,6,R6,R6_5,06/10,"45,2","24,5","3,4","0,765","63,72"
maize,ws,6,R6,R6_6,06/10,"28,4","7,6","1,1","0,765","6,40"
maize,ws,6,R6,R6_7,06/10,0,0,0,0,"0,00"
maize,ws,6,R6,R6_8,06/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_1,06/10,10,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,06/10,"25,6","16,4","1,1","0,75","13,53"
maize,ww,7,L7,L7_3,06/10,"46,5","33,6","1,5","0,75","37,80"
maize,ww,7,L7,L7_4,06/10,"64,1","50,4","2,6","0,75","98,28"
maize,ww,7,L7,L7_5,06/10,"50,7","28,2","3,9","0,765","84,13"
maize,ww,7,L7,L7_6,06/10,"30,9",8,"1,4","0,765","8,57"
maize,ww,7,L7,L7_7,06/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_8,06/10,0,0,0,0,"0,00"
maize,ww,7,L7,L7_9,06/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_1,06/10,"9,9","5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,06/10,"24,8","15,6","1,2","0,75","14,04"
maize,ww,7,R7,R7_3,06/10,"45,5",33,"1,5","0,75","37,13"
maize,ww,7,R7,R7_4,06/10,"65,5","51,2","2,8","0,75","107,52"
maize,ww,7,R7,R7_5,06/10,"51,9","29,9","4,2","0,765","96,07"
maize,ww,7,R7,R7_6,06/10,"31,6","8,1","1,4","0,765","8,68"
maize,ww,7,R7,R7_7,06/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_8,06/10,0,0,0,0,"0,00"
maize,ww,7,R7,R7_9,06/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_1,06/10,"10,2","5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,06/10,"25,6","15,4","1,2","0,75","13,86"
maize,ws,8,L8,L8_3,06/10,"45,8","32,3","1,5","0,75","36,34"
maize,ws,8,L8,L8_4,06/10,"64,1",50,"2,7","0,75","101,25"
maize,ws,8,L8,L8_5,06/10,"55,2","32,2",4,"0,765","98,53"
maize,ws,8,L8,L8_6,06/10,"36,3","11,2","2,2","0,765","18,85"
maize,ws,8,L8,L8_7,06/10,0,0,0,0,"0,00"
maize,ws,8,L8,L8_8,06/10,0,0,0,0,"0,00"
maize,ws,8,R8,R8_1,06/10,"9,9","5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,06/10,"23,5","15,2",1,"0,75","11,40"
maize,ws,8,R8,R8_3,06/10,"40,6",29,"1,3","0,75","28,28"
maize,ws,8,R8,R8_4,06/10,57,"42,9","2,3","0,75","74,00"
maize,ws,8,R8,R8_5,06/10,"41,9","23,6","3,4","0,765","61,38"
maize,ws,8,R8,R8_6,06/10,"23,9","6,2","0,7","0,765","3,32"
maize,ws,8,R8,R8_7,06/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,06/10,0,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,06/10,6,"5,6","0,5","0,75","2,10"
sorghum,ws,9,L9,L9_3,06/10,18,"15,8","0,6","0,75","7,11"
sorghum,ws,9,L9,L9_4,06/10,"22,9","20,8",1,"0,75","15,60"
sorghum,ws,9,L9,L9_5,06/10,"22,4","17,3","1,5","0,765","19,85"
sorghum,ws,9,L9,L9_6,06/10,"10,45","5,25","0,45","0,765","1,81"
sorghum,ws,9,L9,L9_7,06/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,06/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,06/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,06/10,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,06/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,06/10,"1,3","2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,06/10,8,"6,2","0,45","0,75","2,09"
sorghum,ws,9,R9,R9_3,06/10,"17,5",15,"0,6","0,75","6,75"
sorghum,ws,9,R9,R9_4,06/10,"22,8","20,3","1,2","0,75","18,27"
sorghum,ws,9,R9,R9_5,06/10,"17,5","11,2","1,2","0,765","10,28"
sorghum,ws,9,R9,R9_6,06/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,06/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,06/10,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,06/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_1,06/10,0,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,06/10,"5,4","5,4","0,5","0,75","2,03"
sorghum,ww,10,R10,R10_3,06/10,"13,9",11,"0,5","0,75","4,13"
sorghum,ww,10,R10,R10_4,06/10,"20,2","17,8","0,7","0,75","9,35"
sorghum,ww,10,R10,R10_5,06/10,12,"6,4","0,6","0,765","2,94"
sorghum,ww,10,R10,R10_6,06/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,06/10,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,06/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,06/10,"1,3","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,06/10,"6,8","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,06/10,17,13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_4,06/10,"23,4",20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_5,06/10,"21,8","14,8","1,7","0,765","19,25"
sorghum,ws,11,L11,L11_6,06/10,"9,1","2,2","0,3","0,765","0,50"
sorghum,ws,11,L11,L11_7,06/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,06/10,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,06/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,06/10,"2,3","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,06/10,"9,1","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,06/10,"17,2",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_4,06/10,"21,2",18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_5,06/10,"17,5",12,"1,2","0,765","11,02"
sorghum,ww,12,L12,L12_6,06/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,06/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,06/10,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,06/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,06/10,"1,7",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,06/10,"7,9","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,06/10,"16,5",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_4,06/10,"20,2","17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_5,06/10,"18,3",12,"1,4","0,765","12,85"
sorghum,ws,13,L13,L13_6,06/10,"8,6","2,1","0,3","0,765","0,48"
sorghum,ws,13,L13,L13_7,06/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,06/10,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,06/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_1,06/10,"2,8","2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,06/10,"6,9","5,6","0,45","0,75","1,89"
sorghum,ws,13,R13,R13_3,06/10,"13,5","10,5","0,5","0,75","3,94"
sorghum,ws,13,R13,R13_4,06/10,"17,6","15,7","0,8","0,75","9,42"
sorghum,ws,13,R13,R13_5,06/10,"10,7","5,6","0,8","0,765","3,43"
sorghum,ws,13,R13,R13_6,06/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,06/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,06/10,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,06/10,"2,5","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,06/10,"11,9","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_3,06/10,"17,1","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_4,06/10,"22,5","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_5,06/10,"21,5",15,"1,5","0,765","17,21"
sorghum,ww,14,L14,L14_6,06/10,"11,3","3,9","0,5","0,765","1,49"
sorghum,ww,14,L14,L14_7,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_9,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,06/10,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,06/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_1,06/10,1,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,06/10,"6,3",5,"0,3","0,75","1,13"
sorghum,ww,14,R14,R14_3,06/10,"15,5",13,"0,4","0,75","3,90"
sorghum,ww,14,R14,R14_4,06/10,"19,6","17,5","0,8","0,75","10,50"
sorghum,ww,14,R14,R14_5,06/10,"16,5",11,"1,3","0,765","10,94"
sorghum,ww,14,R14,R14_6,06/10,"6,1",0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,06/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,06/10,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,06/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,06/10,0,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,06/10,"3,9",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,06/10,"12,4","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_4,06/10,"15,8","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_5,06/10,"11,3","7,8","0,9","0,765","5,37"
sorghum,ws,15,L15,L15_6,06/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,06/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,06/10,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,06/10,"1,3","2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,06/10,"8,1","6,7","0,5","0,75","2,51"
sorghum,ws,15,R15,R15_3,06/10,"17,5","15,2","0,7","0,75","7,98"
sorghum,ws,15,R15,R15_4,06/10,"21,8","19,5","0,9","0,75","13,16"
sorghum,ws,15,R15,R15_5,06/10,19,"13,3","1,5","0,765","15,26"
sorghum,ws,15,R15,R15_6,06/10,"8,55","2,9","0,4","0,765","0,89"
sorghum,ws,15,R15,R15_7,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_1,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,06/10,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,06/10,0,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,06/10,"3,8","4,2","0,4","0,75","1,26"
sorghum,ww,16,R16,R16_3,06/10,"8,5","7,6","0,5","0,75","2,85"
sorghum,ww,16,R16,R16_4,06/10,"13,2","11,4","0,6","0,75","5,13"
sorghum,ww,16,R16,R16_5,06/10,"14,9","11,2","0,9","0,765","7,71"
sorghum,ww,16,R16,R16_6,06/10,"6,9","2,5","0,3","0,765","0,57"
sorghum,ww,16,R16,R16_7,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,06/10,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,06/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_1,08/11,9,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,08/11,"22,9","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,08/11,41,31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,08/11,"63,1","47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_5,08/11,"54,8","29,9",4,"0,765","91,49"
maize,ww,1,L1,L1_6,08/11,"36,2","10,2","2,1","0,765","16,39"
maize,ww,1,L1,L1_7,08/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,08/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,08/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,08/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,08/11,"8,9","5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,08/11,"21,8","14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,08/11,"42,5","30,8","1,5","0,75","34,65"
maize,ww,1,R1,R1_4,08/11,"62,2","46,4","2,4","0,75","83,52"
maize,ww,1,R1,R1_5,08/11,"63,1","36,5","3,9","0,765","108,90"
maize,ww,1,R1,R1_6,08/11,"43,4","16,1",3,"0,765","36,95"
maize,ww,1,R1,R1_7,08/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,08/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,08/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,08/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,08/11,"7,5","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,08/11,18,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,08/11,"34,5",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,08/11,"52,6","39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_5,08/11,"46,1","25,4","3,1","0,765","60,24"
maize,ws,2,L2,L2_6,08/11,"30,1","10,1","1,35","0,765","10,43"
maize,ws,2,L2,L2_7,08/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,08/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,08/11,"8,5","5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,08/11,"23,4",16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,08/11,41,30,"1,5","0,75","33,75"
maize,ws,2,R2,R2_4,08/11,"59,1","30,6","1,9","0,75","43,61"
maize,ws,2,R2,R2_5,08/11,"33,2","44,4","2,3","0,765","78,12"
maize,ws,2,R2,R2_6,08/11,"21,5","21,6","2,8","0,765","46,27"
maize,ws,2,R2,R2_7,08/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,08/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,08/11,"7,9",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,08/11,"20,7",13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,08/11,"39,6","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,08/11,"60,4","45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_5,08/11,"58,3","33,5","3,2","0,765","82,01"
maize,ww,3,L3,L3_6,08/11,"39,3","14,6","2,2","0,765","24,57"
maize,ww,3,L3,L3_7,08/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,08/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,08/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,08/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,08/11,9,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,08/11,"24,1","15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,08/11,43,"32,2",1,"0,75","24,15"
maize,ww,3,R3,R3_4,08/11,"65,5","50,8","2,6","0,75","99,06"
maize,ww,3,R3,R3_5,08/11,"51,3","26,1","3,4","0,765","67,89"
maize,ww,3,R3,R3_6,08/11,"29,2","4,8","0,5","0,765","1,84"
maize,ww,3,R3,R3_7,08/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,08/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,08/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,08/11,10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,08/11,"25,3","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,08/11,"42,9","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,08/11,"61,6","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_5,08/11,"60,8",36,"4,1","0,765","112,91"
maize,ws,4,L4,L4_6,08/11,"41,8","15,2","3,1","0,765","36,05"
maize,ws,4,L4,L4_7,08/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,08/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,08/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,08/11,"9,9","5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,08/11,"25,6","17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,08/11,"45,3","33,2","1,5","0,75","37,35"
maize,ws,4,R4,R4_4,08/11,"61,9","49,8","2,8","0,75","104,58"
maize,ws,4,R4,R4_5,08/11,"61,3","35,1",4,"0,765","107,41"
maize,ws,4,R4,R4_6,08/11,43,16,"2,8","0,765","34,27"
maize,ws,4,R4,R4_7,08/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,08/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,08/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,08/11,"8,8","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,08/11,"23,6","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,08/11,41,"30,1","1,5","0,75","33,86"
maize,ww,5,L5,L5_4,08/11,"60,5","55,9","2,5","0,75","104,81"
maize,ww,5,L5,L5_5,08/11,"58,8","34,1","3,6","0,765","93,91"
maize,ww,5,L5,L5_6,08/11,"39,1","12,1","2,5","0,765","23,14"
maize,ww,5,L5,L5_7,08/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,08/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,08/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,08/11,10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,08/11,25,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,08/11,"44,7","33,3","1,3","0,75","32,47"
maize,ww,5,R5,R5_4,08/11,"62,5","48,2","2,4","0,75","86,76"
maize,ww,5,R5,R5_5,08/11,55,"31,7","3,5","0,765","84,88"
maize,ww,5,R5,R5_6,08/11,"35,5","12,4","2,1","0,765","19,92"
maize,ww,5,R5,R5_7,08/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,08/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,08/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,08/11,"10,5","6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,08/11,"25,7","16,6",1,"0,75","12,45"
maize,ws,6,L6,L6_3,08/11,45,33,"1,5","0,75","37,13"
maize,ws,6,L6,L6_4,08/11,"63,4","48,7","2,5","0,75","91,31"
maize,ws,6,L6,L6_5,08/11,"54,7","28,5","3,9","0,765","85,03"
maize,ws,6,L6,L6_6,08/11,"35,3","10,4","1,9","0,765","15,12"
maize,ws,6,L6,L6_7,08/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,08/11,"8,2",5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,08/11,"25,4","16,8","1,1","0,75","13,86"
